ulasan,label,sentiment,score
"Benar-benar spektakuler tempat hiburan yang satu ini. Permainan cahayanya sangat luar biasa. Arena permainannya juga banyak tersedia untuk berbagai kalangan usia. Tidak hanya anak-anak yang terhibur, tapi dewasa dan orang lanjut usia pun bisa menikmatinya dengan gembira. Luar biasa!",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998643398284912}]",0.9998643398284912
"Suasana malam di pegunungan sudah pasti identik dengan kegelapan, sunyi atau bahkan konser alam perpaduan suara hewan malam yang menyatu berbalut sepotong kata ""Seram"".  Sudah pasti itu. Namun beda dengan suasana yang dapat kujumpai saat menginjakkan kaki di pelataran parkir Batu Night Spectacular (BNS) yang berlokasi di sebuat Kota wisata Batu Jawa Timur. Takjub dan seru tentunya sudah terbayang didepan mata. Keramaian malam terkoyak dengan mengalirnya pengunjung di tempat hiburan keluarga dengan harga yang terjangkau dua puluh lima ribu rupiah saja untuk sekali masuk. Memasuki pintu masuk kita sudah dapat menerka berbagai permainan dapat kita nikmati di area ini, Permainannya seru dan atraktif, hampir sebagian besar permainan meningkatkan andrenalin kita. Asyik, seru dan cocok untuk melepaskan kepenatan setelah sepekan bekerja kita dapat refresing dan mencoba berbagai wahana.Belum lengkap di kota Batu kalau belum berkunjung ke ""BNS""",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.943958044052124}]",0.943958044052124
"Banyak lampu berkelap-kelip jadi ciri khas tempat ini karenanya dinamakan spektakuler. Layaknya taman hiburan, fasilitas di dalamnya adalah wahan permainan dan tempat makan. Tempatnya tidak terlalu besar hingga anda tidak akan susah mencari rekan serombongan anda. Tetpi itulah serunya, karena  tidak perlu berpencar dengan keluarga dan teman-teman, bisa bermain bersama dan seru-seruan. Taman lampion raksasa pasti menarik untuk dikunjungi, karena bisa puas foto-foto dengan banyak lampion. Lama satu permainan pun tidak terlalu lama. Jadi satu malam cukup bisa mencoba semua wahana, Tempat makan juga menyediakan menu yang bervariasi karena berbentuk foodcourt. Yang mencari oleh-oleh dari Batu telah disediakan totko-toko berjejer menjual souvenir kaos, asesoris dan makanan ringan khas di rute keluar.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989894032478333}]",0.9989894032478333
"Batu sebagai kota apel memiliki salah satu tempat rekreasi malam yang cukup menarik. Tempat rekreasi ini menawarkan wahana yang dapat menunjukkan kekhasan Batu karena letaknya di dataran tinggi. Lahan parkir yang disediakan cukup luas, bus pun dapat masuk. Harga tiket masuk yang ditawarkan juga sangat terjangkau sesuai dengan pengalaman yang akan diperoleh. Beragam kuliner khas Batu juga mudah ditemui di dalam tempat wisata ini.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991708993911743}]",0.9991708993911743
"BNS terletak di kota Batu, letaknya tidak jauh dari Hotel Pohon Inn. Wahana ini sangat menarik pada malam hari karena banyaknya lampion-lampion yang menyala. Dari BNS kita juga dapat melihat keindahan lampu-lampu kota, karena letaknya yang berada di ketinggian. Di BNS harus menggunakan baju hangat karena lokasinya yang berada di ketinggian dan buka pada malam hari. Wahananya sih tidak jauh berbeda dengan wahana-wahana di tempat lain.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9887363314628601}]",0.9887363314628601
"Ketika mengunjungi Batu Night Spectacular (BNS) tujuan utama saya hanya melihat lampion-lampion ketika menyala. Ketika lampion mulai menyala saya pun mulai masuk ke ""Lampion Garden"" di BNS ini. saya sangat senang senang dapat mengunjungi tempat ini. Lampion-lampion yang menyala menurut saya sangat indah. sangat disarankan bagi anda yang ingin ke BNS untuk memabawa kamera untuk mengabadikan anda dengan lampion. Dan pastinya Jaket yang cukup tebal untuk menghangatkan tubuh anda.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998063445091248}]",0.9998063445091248
"Batu Night Spectacular atau biasa disebut BNS terletak di kota Batu, sehingga bila kita ingin berkunjung ke tempat ini, lebih baik siapkan baju hangat karena udara cukup dingin, apalagi area bermain ini hanya dibuka di malam hari. BNS menawarkan beberapa atraksi permainan, hampir mirip dengan tempat permainan lainnya, tidak begitu menarik bagi saya. Jika berkunjung ke sana saat weekend, siap-siap saja dengan padatnya pengunjung dan antrian permainan yang mengular. Yang cukup menarik perhatian saya adalah lampion garden atau taman lampion; suatu area yang berisi lampion-lampion besar berbentuk tokoh-tokoh kartun, menara Eiffel, dan bentuk-bentuk unik lainnya; serta tidak ketinggalan danau buatan yang di atasnya berdiri anggun lampion berbentuk ikan, angsa, dan juga bunga teratai. Lampion-lampion ini tertata cukup rapi dan bercahaya dengan indah. Cukup menarik untuk memanjakan mata sejenak di area taman lampion ini.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9981209635734558}]",0.9981209635734558
"Buat anda remaja yang mau playing fun dengan teman-teman, atau anda yang ingin memicu adrenalin dengan mencoba permainan yang menegangkan, tempat ini mungkin cocok untuk anda. Tapi selebihnya, menurut saya, tempat ini hanyalah salah satu amusement park. Cukup untuk dikunjungi sekali, kecuali anda mau menjajal semua permainan yang ada. Tapi keseriusan pengelola untuk menggarap taman ini perlu diapreasiasi, karena biasanya taman-taman sejenis digarap seadanya dengan konsep pasar malam. BNS tentunya berbeda.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9751372933387756}]",0.9751372933387756
"Tampat ini menarik untuk beristirahat setelah menikmati perjalanan dengan pemandangan indah di pegunungan sekitar Malang dan Batu. Café-nya memberikan menu internasional yang menarik. Tapi suasananya bising, dan 'atraksi'-nya tampak kurang pas dengan lingkungan pegunungan segar di sekitarnya.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988447427749634}]",0.9988447427749634
"Berbagai fasilitas di BNS perlu diperbaiki dan disempurnakan lagi. Sistem pembayaran yang dilakukan di tiap wahana juga agak menyulitkan pengunjung, lebih baik memakai sistem karcis terusan saja. Area food court pun kurang nyaman.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996814727783203}]",0.9996814727783203
"Batu Night Spectacular (BNS) terletak tidak jauh dari Jatim Park. Tempat ini (kalau tidak salah) baru buka setelah jam 5 sore. Saya sudah dua kali ke tempat ini. Parkir kendaraan cukup representatif dan luas. Tetapi untuk jumlah wahana permainan tidak cukup banyak, mungkin karena lahan yang tersedia juga tidak cukup luas. Ada tempat makan yang cukup memadai di dalam, di mana kami bisa menikmati makan malam bersama teman-teman sambil menikmati permainan cahaya lampu. Beberapa wahana yang seru untuk dicoba antara lain: sepeda udara, karting, ski es, laser war.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9791170954704285}]",0.9791170954704285
tempat yg romantis untuk pasangan.. merupakan penutup yg pas setelah seharian berjalan-jalan di Jatim Park,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991657733917236}]",0.9991657733917236
Tempat rekreasi yang wajib dikunjungi di Batu ! Wisata Malam yang menyenangkan dengan hawa sejuk yang pastinya membuat saya dan  teman-teman dari Jakarta merasakan segarnya udara bersih bahkan di malam yang ramai dengan wisatawan ! Wahana permainan di BNS juga cukup variatif dan menyenangkan.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998297691345215}]",0.9998297691345215
"Di BNS kita bisa menikmati bermacam - macam atraksi permainan mulai dari ketangkasan sampai yang mengadu nyali. Salah satu favorit saya adalah Sepeda udara. Dimana kita naik semacam sepeda di atas ketinggian. Menariknya, dari atas kita bisa melihat kota batu dengan jelas dan terpaan udara malam yang dingin. Sangat cocok untuk keluarga yang suka dengan wisata malam hari.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984128475189209}]",0.9984128475189209
"Luar biasa, pertimbangkan jika hadir pada musim hujan. sehingga bisa lebih maksimal wisata Anda. Pertimbangkan untuk datang setelah bulan April.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9477303624153137}]",0.9477303624153137
"sebuah pariwisata yang terlengkap dan mewah,terletak di lereng gunung panderman,hawa yg sejuk dan nyaman.pengunjung juga bisa menikmati indahnya panorama kota malang raya dan kota batu raya di malam hari,di dekat wisata malam itu anda juga bisa menginap di villa dengan harga yg ekonomis",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997203946113586}]",0.9997203946113586
"Lokasi yang amat menyenangkan dengan satu catatan: tidak hujan. Satu hal yang membuat saya suka datang ke tempat ini adalah taman lampion dengan bentuk yang aneh-aneh. Wahana lainnya boleh anda coba (tapi saya tidak terlalu suka). Tempat ini jelas menyenangkan kalau anda datang bersama pasangan atau keluarga, kalau anda jomblo, lupakan tempat ini dari daftar kunjungan anda, cuma bikin iri hehehehehehe",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9957224130630493}]",0.9957224130630493
"Tempatnya bagus dan banyak wahana yang harus dicoba.  Tapi sayangnya kalau datang pas liburan, tempatnya menjadi sangat padat dan suasananya jadi kurang nyaman untuk anak kecil.  Mungkin hal ini biasa terjadi ditempat-tempat hiburan umum.  Banyaknya pengunjung, tempat penjualan souvenir yang tidak rapi, penjaga toko yang teriak-teriak menawarkan dagangan menjadikan tempat ini serasa ""pasar malam"" (mungkin saja konsep awal berdirinya dibuat seperti pasar malam).  Jarak yang harus ditempuh (saya datang dari Bali) tidak seimbang dengan pengalaman yang didapat.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989659786224365}]",0.9989659786224365
"lumayan lah...tempat wahana bermain yang cukup menarik, apalagi buka di malam hari. naik wahana di malam hari lebih menantang adrenalin. Air mancur menarinya bagus.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999765932559967}]",0.999765932559967
"tidak mahal,terjangkau,hanya ada beberapa mainan yang standar keamanannya kurang terutama untuk  mainan pake gantungan lupa namanya,sebaiknya jarak tidak terlalu dekat antara permainan,terlalu padat,untuk lampionnya cukup bagus saya suka terutama anak2.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9941809773445129}]",0.9941809773445129
"Semua ulasan bilang romantis, iya dikarenakan BNS buka pada malam hari romantis untuk pacaran mau ngapain aj gak kelihatan .... hmmm",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976102113723755}]",0.9976102113723755
"Anda tidak akan menyesal, jikalau berkunjung ke BHS-Malang. Disana anda akan menjumpai berbagai wahana hiburan yang pastinya sungguh menarik dan menabjubkan..",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998133778572083}]",0.9998133778572083
"biaya masuk 15rb tetapi untuk setiap mainan yg akan dimasuki, kita tetap harus membayar, minimal 7rb /org/1 jenis permainan. jd total biaya yg harus dikeluarkan kemungkinan bisa mencapai 75rb jika membawa anak-anak",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9956116080284119}]",0.9956116080284119
"BNS ( Batu Night Spectakuler ) Wahana wisata malam hari dengan lampion-lampion yang menarik, lucu dan keren. Bisa dijadikan referensi liburan bersama keluarga saat weekend. :D",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9959850311279297}]",0.9959850311279297
"Hrga tiket masuknya untuk Weekend sekitar 20ribu, kalau mau naik mainan ya harus bayar lagi. Kebetulan saya hanya masuk ke lampion garden. Tiket masuknya kalo tidak salah juga 20ribu. Banyak lampion yang bagus dan lucu-lucu disini. Suasana romantisnya juga sangat terasa apalagi udara dingin kota Batu makin malam makin terasa. Kalo ke Batu wajib mampir ke BNS.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988866448402405}]",0.9988866448402405
"Waktu liburan hari raya kemaren aku menyempatkan ke BNS,karena penasaran karena banyak yang bilang tempatnya bagus.Ternyata tempatnya bisa dibilang sama dengan tempat wisata malam biasanya,,apalagi kalo buat yang pengen libura hemat mending jangan kesitu deh..Tiap wahan mesti bayar kalo aku sih nyaranin mending ke jawatimur park aja wisatanya paketan murah lagi...",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987500905990601}]",0.9987500905990601
tempat wisata ini memberikan alternatif menikmati hawa sejuk kota batu di malam hari. sangat khas dengan taman lampion nya yang indah. banyak permainan disini. dari anak-anak hingga orang tua bisa bermain disini. biaya masuknya juga tak mahal. terletak tak jauh dari jatim park 2. jadi habis bermain di jatim park 2 bisa sambung kesini.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979825019836426}]",0.9979825019836426
"Bagus untuk berfoto2 dengan keluarga, juga tempat yang fun untuk mencoba permainan di sana, tidak terlalu mahal untuk dicoba, semua kalangan bisa, tua/muda/remaja/anak2, lokasi juga cukup nyaman, apalagi ada resto dg aneka makanan, cukup menyenangkan dan lengkap ...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995768666267395}]",0.9995768666267395
"sebenernya seru banget tempatnya bukanya sore ampek malem banyak wahana permainan lampion jga bagus,namun sayangnya harga tiket masuknya g sekalian aja misalnya bayar cepek wahana free semua,tpi g gitu masuk ini bayar masuk itu bayar ya meskiada beberapa yang free tpi malah bikin boros,mungkin ini masukan buat pengelola,so semua good,saya udh 3 kali ke sana dan pengen lagi balik ke kota batu malang,,,,,,,,,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.959678590297699}]",0.959678590297699
"Secara keseluruhan sich bagus, BNS itu seperti pasar malam, kita bisa menikmati banyak permainan-permainan. Harga juga mahal.....cocok bagi orang yang berkantong tebal.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985702037811279}]",0.9985702037811279
"wah, keren, seru banget... kita bisa maen sepuasnya di BNS,, bisa nonton pertunjukan air mancur menari sambil menikmati jajanan di foodcourt...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997994303703308}]",0.9997994303703308
"benar"" menarik untuk wisata malam... benar"" strategi yg jitu.. setelah jatimpark jam kunjung habis.. saatnya berpindah ke BNS..",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9480028748512268}]",0.9480028748512268
"Biasanya taman bermain buka di siang hari, namun BNS justru buka di malam hari. Letaknya berada di pegunungan sehingga udaranya dingin dan sering turun hujan rintik-rintik. Area taman bermain ini tergolong kecil, namun banyak terdapat wahana permainan anak sampai dewasa di tempat ini. Selain itu juga terdapat restoran, foodcourt, stand oleh-oleh khas Malang seperti buah segar, aneka keripik, dodol buah, pia ubi, kaos, sandal, patung, lukisan, dan masih banyak lagi. Pada weekend dan musim libur sekolah, BNS sangat ramai dipenuhi pengunjung dari luar kota sehingga pengunjung seringkali kesulitan dalam mendapatkan tempat parkir. Harga makanan di dalam BNS cukup terjangkau dengan banyak jenis makanan yang ditawarkan. BNS buka dari pukul 15.00 sampai 23.00",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9892449378967285}]",0.9892449378967285
so fun but feel not so awesome ....karena outdoor mungkin saya yg kurang beruntung karena belum puas main hujan....brrrr....,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9918912649154663}]",0.9918912649154663
"Tempat yang menyenangkan untuk mengunjungi, banyak hiburan untuk mencoba dari sedang mobil untuk Roller Coaster, tetapi hanya tersedia di malam hari!",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.968400776386261}]",0.968400776386261
"ada beberapa permainan menarik yang ditambahkan di taman seperti penyihir Castle, gokart dan sebagainya. Saya mencoba sepeda udara dan lentera berwarna Garden. Hahaha. Ini adalah yang menyenangkan dan banyak tertawa dengan pacar saya sementara kami berada di sana. Anda tidak harus memilih antara makan, bermain dan berbelanja karena Anda mendapatkan itu semua.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990649819374084}]",0.9990649819374084
Ini kedua kalinya saya pergi ke BNS. Saya rasa tidak ada kemajuan yang signifikan dari BNS. Seperti terakhir kali. Saya datang ke BNS ini karena Lampion Garden. Objek wisata yang lain sangat tidak menarik bagi saya.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994518160820007}]",0.9994518160820007
Bagus untuk dikunjungi pada malam hari karena mereka hanya buka di sore hari hingga tengah malam jika tidak salah. Sepertinya selalu ramai setiap hari dan tidak mudah untuk mendapatkan parkir di Anda datang di akhir pekan. Anak-anak akan menyukai tempat ini.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992000460624695}]",0.9992000460624695
"Tempat ini adalah tempat pertama kami mengunjungi saat tiba di Batu. Hanya buka di malam hari dengan udara dingin, anak siap dengan jaket. Bayi adalah tempat yang besar dan sangat nyaman. Untuk wahana lainnya, max 100 kg berat badan harus mengumumkan di pintu masuk, karena salah satu anggota kelompok kami melebihi batas berat ini dan hanya membuang uang untuk membeli semua tiket pass. Secara keseluruhan, sangat unik dari BNS lampions dengan bentuk dan pemandangan yang indah.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9942840933799744}]",0.9942840933799744
"Taman hiburan yang tidak terlalu besar, sekitar 3 jam buka di sore hari. Tapi karena batu tidak memiliki banyak atraksi wisata malam, BNS bisa menjadi destinasi yang indah. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991519451141357}]",0.9991519451141357
"Tempat yang bagus untuk anak-anak untuk bermain. Lampions, Rumah Berhantu, dan lain hal yang anak-anak bisa bermain. Mungkin cocok untuk anak-anak berusia 12 tahun ke 5. Mereka memiliki makanan juga. Oto parkir.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9187016487121582}]",0.9187016487121582
"Tempat ini adalah tempat yang bagus untuk mengunjungi ketika di malam hari hanya. Bagian terbaik dari tempat ini adalah lampu taman. Ini adalah tempat yang indah dan romantis, terutama ketika Anda pergi dengan pasangan Anda.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998636245727539}]",0.9998636245727539
"Terletak di Batu, Malang. Tempat ini sangat dingin, karena saya Fron Surabaya. Dan banyak juga permainan di sini dan sangat sibuk di malam hari untuk lalu lintas tetapi tidak khawatir hanya Sabtu malam. Dan ada begitu banyak makanan BNS courner di sini. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9861267805099487}]",0.9861267805099487
"Tempat ini adalah tempat yang bagus. Memiliki banyak objek wisata, dan berbagai permainan, taman yang indah. Dan banyak penjual makanan. Tempat yang direkomendasikan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997331500053406}]",0.9997331500053406
"Pengalaman yang berbeda dari theme park. Ada wahana, lentera berwarna taman yang sangat cantik. Berbagai permainan dan rides untuk seluruh keluarga. Pengalaman yang baik",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995482563972473}]",0.9995482563972473
"Kami pergi ke sana pada malam pertama kami tinggal di Batu, awalnya tidak berharap terlalu banyak. Tapi setelah pertama datang, anak kami seperti penggemar untuk pergi ke sana lagi di hari berikutnya. Sejak pertama kali datang kami pergi ke sana sekitar pukul 20 . 30 dan tempat ditutup pada 22 . 00. Kami sangat senang untuk melihat anak kami berteriak senang. Namun harganya cukup lebih murah daripada tempat lain serupa di kota. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992007613182068}]",0.9992007613182068
"Ini tampak seperti pasar malam lain yang luar biasa objek wisata yang menawan. Ini adalah tempat yang bagus untuk menghabiskan waktu dengan teman di sini. Karena jalan sempit di depan, lalu lintas adalah masalah umum itu.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9031019806861877}]",0.9031019806861877
Ini adalah sebuah taman hiburan malam di Batu. Anak-anak menyukai lampu dan lentera berwarna. Kami menggunakan untuk mengunjungi taman taman lentera berwarna.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992306232452393}]",0.9992306232452393
"Hanya penuh cahaya buatan, mungkin untuk orang lain. Permainan ini mirip dengan banyak orang lain di kota yang cukup menyenangkan. Baik tergantung pada Anda untuk menikmati lampu.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996076226234436}]",0.9996076226234436
"salah satu objek wisata yang harus dikunjungi di batu. Mereka menawarkan begitu banyak naik, tapi sayangnya saya tidak bisa bermain banyak permainan karena beberapa batasan. Waktu terbaik untuk mengunjungi adalah setelah 6 pm, Anda akan menikmati taman dengan banyak lampu di sekitar.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.992529571056366}]",0.992529571056366
"salah satu destinasi di Kota Batu yang baik, Malang, khususnya di malam hari Tur, semua anak-anak saya sangat senang bisa berkunjung di sana, tempat yang bagus dan baik dengan variasi menu kuliner, coverall bagus. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998284578323364}]",0.9998284578323364
"Tempat ini adalah sangat hidup dan menyenangkan, ini memberi Anda merasa seperti taman hiburan dan tempat yang bagus untuk menghabiskan malam anda di Batu. Di sini tersedia berbagai macam atraksi, Rumah Berhantu, Taman lentera berwarna, toko souvenir juga tersedia. Mengunjungi tempat ini dengan keluarga, teman atau orang tercinta dan menyenangkan!",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999863862991333}]",0.999863862991333
Saya pikir tempat ini awalnya disediakan untuk penduduk setempat. Itulah mengapa daerah ini agak kecil. Namun sekarang tempat ini menjadi populer di antara orang luar dan bisa mendapatkan ramai di kali. Objek wisata yang menarik anak-anak muda meskipun tidak ada yang luar biasa tentang mereka. Tempat ini layak untuk dikunjungi karena sangat terjangkau.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986349940299988}]",0.9986349940299988
"Ini adalah taman hiburan kecil, dengan beberapa tempat bermain yang kami harus membayar lagi jika ingin bermain itu. Ini adalah bagian dari terkenal Taman lampion/lentera berwarna. Ada banyak pilihan makanan di food court dan souvenir. Komentar saya adalah sholat bagi yang muslim sangat kecil dan di dekat panggung di food court di mana mereka memainkan musik/pertunjukan di langit-langit layar, jadi itu berisik.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9880051016807556}]",0.9880051016807556
"Mengunjungi tempat ini dengan istri dan 5 y. o anak perempuan. Tempat ini lebih menyerupai hotel pasar malam, dengan naik dan makanan dengan harga terjangkau. Di taman lentera berwarna yang sangat baik, dengan banyak tempat foto.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996553659439087}]",0.9996553659439087
Tempat ini terawat dengan baik taman dengan wahana yang bagus di malam hari. Tapi tidak ada yang istimewa di sini. Staf yang ramah dan mudah diakses. sangat populer di kalangan penduduk setempat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.995963454246521}]",0.995963454246521
"Seperti namanya, tempat ini buka di malam hari. Di dalamnya ada beberapa area:  - Hanya saja seperti wahana di taman hiburan.  - Rumah hantu.  - Warna lampu taman (beberapa dekorasi yang penuh dengan lampu di dalam berbagai bentuk, berkumpul di taman).  - Pasar kecil yang menjual berbagai jenis suvenir lokal.  - Foodcourt. Semua area di luar ruangan (kecuali Pasar dan pusat makanan - - tidak ada AC, hanya atap). Bagi saya secara pribadi, ini bukan ide yang baik untuk membawa ibu dan anak preggie. Asap rokok dimana-mana, dan saya tidak suka itu. Itulah mengapa saya, satu kali di sini sudah cukup.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991231560707092}]",0.9991231560707092
"Karnaval malam hari yang sangat menarik di Malang, mereka semua tidak dapat berisiko bagi mereka yang berhati lemah. Anda harus membayar biaya masuk untuk pergi kemudian jika Anda melihat perjalanan Anda ingin mencoba anda dapat pergi ke bilik yang lebih kecil di dekatnya (semua di sekitar taman) untuk membeli tiket tambahan untuk bergabung dengan perjalanan. Saya merekomendasikan Gavitron spin yang terkenal sangat cepat anda langsung berubah menjadi magnet kulkas (jangan tanya bagaimana). Jika anda kurus (ya, mereka peduli) pergi ke depan dan mencoba Sepeda gila, mengendarai sepeda yang menjadi kelebihan Anda turun sekitar juta kali. Jika Anda ingin merasa aman, duduk di atas kursi Terbang (Flying kursi) Anda dan teman yang ayunan di sekitar beberapa kali (mereka bahkan bermain Lenka ini masalah adalah teman selama perjalanan - pilihan lagu yang bagus! ). BNS adalah cara sempurna untuk menghabiskan malam di Malang, jika Anda bangun untuk itu.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9730070233345032}]",0.9730070233345032
Bagus untuk anak-anak dan teenangers. Tapi jangan khawatir untuk orang tua bisa menunggu di food court dengan pertunjukan musik langsung dan beberapa tempat hiburan. Toko suvenir dan barang untuk.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980584979057312}]",0.9980584979057312
"Banyak wahana, biaya masuk yang dapat diterima. Semua wahana tampak terawat dengan baik. Jika Anda hanya ingin bersantai mereka juga memiliki sepeda gantung, lampu taman dan 4 d ilusi Museum. Makanan yang besar dengan berbagai pilihan makanan yang baik dan harga yang dapat diterima. Toko souvenir yang akan sebelum pintu keluar, lagi dengan tarif yang dapat diterima.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991494417190552}]",0.9991494417190552
"Tempat ini mungkin baik untuk remaja atau dewasa. Tapi anak saya pikir itu sedikit bosan. Kamu dapat melihat lampion, pertunjukan musik dan air mancur dengan musik",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998890221118927}]",0.998890221118927
Seperti sebuah taman hiburan. Baik untuk melewatkan ini kecuali Anda telah tidak ada elase untuk pergi di malam hari. Bagus untuk anak-anak dan remaja. Ada pasar malam yang menjual suvenir t pergeseran jawabannya.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988903403282166}]",0.9988903403282166
"Saya dan keluarga dan kami memiliki waktu yang besar di sini di malam terakhir, pergi ke taman dan mengambil banyak lentera berwarna pertama foto, maka untuk menyenangkan rides",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982796907424927}]",0.9982796907424927
"jangan bandingkan ke jatim park atau predator fun park. Yang menurut saya agak sedikit mahal karena kita harus membayar lebih untuk setiap permainan yang kami ingin bermain yang ditambah biaya masuk. Keseluruhan ini adalah malam yang bagus taman, makanan standar. Perlu peningkatan dalam hal kebersihan dan fasilitas. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8694767355918884}]",0.8694767355918884
"itu tampak seperti dufan (dunia fantasi) di jakarta, tapi terbuka pada sore hari. Saya akan lebih memilih setelah 6pm ketika anda sampai di sana. Ini akan menjadi bagus.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987188577651978}]",0.9987188577651978
"Orang dapat menikmati taman hiburan dengan berbagai atraksi dan permainan menarik, ada lentera berwarna taman yang memiliki tempat yang bagus untuk malam gigitan daging.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996142387390137}]",0.9996142387390137
"Hanya ruang yang bagus dengan taman hiburan dan toko-toko. Lentera berwarna (lentera) Park adalah objek wisata lainnya. Cocok untuk keluarga dan anak-anak, atau sayang dovey - pasangan.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983175992965698}]",0.9983175992965698
"tempat ini hanya menakjubkan, begitu banyak hal yang kami dapat bermain di dalam, di gravitasi adalah bagian terbaik dari tempat ini dan tentu saja saya ingin mengunjungi tempat ini lagi jika saya kembali ke batu",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998520612716675}]",0.9998520612716675
"Mereka menyediakan banyak wahana, tapi mereka aint gratis. Anda harus membayar sekitar 10,000 - 15,000 per perjalanan. Menyenangkan untuk bermain di wahana bns dan cocok untuk segala usia. Dan mereka memiliki beberapa taman lentera berwarna, itu indah, tapi anda tidak dapat melakukan selain mengambil foto. Mereka juga menyediakan gokart, tapi saya tidak mencobanya jadi saya tidak tahu tentang hal itu. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9451484084129333}]",0.9451484084129333
"Biaya masuk adalah sekitar 90 ribu, sangat tidak layak, karena anda perlu membayar lagi untuk memasuki taman lentera berwarna, pergi ke jatim park 2, saat hari kerja yang lebih murah dan anda mendapatkan tidak hanya taman hiburan, tetapi museum, pertunjukan live, dll. Restoran di sini adalah sangat tidak direkomendasikan sebagai baik.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998302698135376}]",0.998302698135376
