Judul,Link,Kategori
Kampus Putih menjalin kerja sama dengan Non-Aligned Movement Centre for South-South Technical Cooperation (NAM-CSSTC). Kerja sama itu terjalin dengan adanya penandatangan MoU.,https://index.sindonews.com/index/144,EDUKASI
Pelatih PSM Makassar Bernardo Tavares berharap tiga penggawa timnya menjadi pilihan pasti di Timnas Indonesia.,https://index.sindonews.com/index/10,SPORTS
Kehadiran Program Studi Sains Informasi Universitas Pembangunan Nasional Veteran Jakarta menjadi salah satu program studi satu-satunya di Indonesia.,https://index.sindonews.com/index/144,EDUKASI
Kapten Manchester City Ilkay Gundogan belum memutuskan masa depannya bersama The Citizens.,https://index.sindonews.com/index/10,SPORTS
"Untuk Anda yang ingin menyaksikan pertandingan seru tersebut, jangan lewatkan kesempatan untuk membeli tiketnya sekarang juga!",https://index.sindonews.com/index/10,SPORTS
Zheng Si Wei/Huang Ya Qiong memberikan pujian kepada Adnan Maulana/Nita Violina Marwah.,https://index.sindonews.com/index/10,SPORTS
"Rizky Ridho mengaku pantang membuat penggemar sepak bola di Tanah Air kecewa saat mereka menyaksikan laga Timnas Indonesia versus Palestina di Stadion Gelora Bung Tomo, Rabu (14/6/2023).",https://index.sindonews.com/index/10,SPORTS
"Joan Mir dipastikan absen tampil membela tim Repsol Honda pada balapan di MotoGP Jerman 2023, akhir pekan ini. Kepastian ini didapat lantaran ia mengalami cedera tangan.",https://index.sindonews.com/index/10,SPORTS
"Ditahan Palestina, Timnas Indonesia gagal menggeser Liberia dalam ranking FIFA.",https://index.sindonews.com/index/10,SPORTS
Shin Tae-yong memuji penampilan Ivar Jenner dan Rafael Struick di laga kontra Palestina.,https://index.sindonews.com/index/10,SPORTS
Pelatih Timnas Indonesia Shin Tae-yong puas dengan performa Skuad Merah Putih melawan Palestina.,https://index.sindonews.com/index/10,SPORTS
"Ketua Umum (Ketum) PSSI, Erick Thohir, mengumumkan bahwa dua perwakilan Asosiasi Sepak Bola Jepang (JFA) telah memulai tugas mereka hari ini untuk melatih wasit Indonesia.",https://index.sindonews.com/index/10,SPORTS
Institut Sains dan Teknologi Nasional (ISTN) menawarkan bermacam program beasiswa. Pendaftar bisa memilih program beasiswa yang cocok untuk dirinya.,https://index.sindonews.com/index/144,EDUKASI
Karya ilmiah dinilai menjadi nilai penting dalam meningkatkan gelar dan kepangkatan dosen.  Ini merupakan salah satu syarat penting dalam meningkatkan gelar akademik dan pangkat dosen.,https://index.sindonews.com/index/144,EDUKASI
"Efektif April 2021, anak peserta Badan Penyelenggara Jaminan Sosial (BPJS) Ketenagakerjaan bisa mendapatkan beasiswa pendidikan.",https://index.sindonews.com/index/144,EDUKASI
Presiden Liga Spanyol Javier Tebas yakin Real Madrid segera memboyong Kylian Mbappe.,https://index.sindonews.com/index/10,SPORTS
Timnas Argentina tiba di Indonesia,https://index.sindonews.com/index/10,SPORTS
"Lokasi penginapan Timnas Argentina selama berada di Jakarta tak diungkap ke publik. Meski demikian, fans sudah lebih dulu mengetahuinya.",https://index.sindonews.com/index/10,SPORTS
Presiden Republik Indonesia Joko Widodo atau yang akrab disapa Jokowi nonton langsung pertandingan Anthony Sinisuka Ginting di semifinal Indonesia Open 2023.,https://index.sindonews.com/index/10,SPORTS
"Kabar mengenai masa depan Hakim Ziyech semakin ramai terdengar. Menurut pakar transfer asal Italia, Fabrizio Romano, Al Nassr telah melakukan diskusi dengan Chelsea",https://index.sindonews.com/index/10,SPORTS
"Ketum PSSI, Erick Thohir siap memberi bonus kepada Timnas Indonesia jika mampu menahan imbang Argentina. Itu sebagai bentuk apresiasinya atas perjuangan armada Shin Tae-yong.",https://index.sindonews.com/index/10,SPORTS
"Anthony Sinisuka Ginting berhasil melaju ke babak final Indonesia Open 2023. Ia mengalahkan wakil China, Li Shi Feng, dalam pertandingan semifinal dengan skor 21-17 dan 21-15.",https://index.sindonews.com/index/10,SPORTS
Gelandang Ivan Perisic menegaskan saatnya Timnas Kroasia juara UEFA Nations League 2022/2023.,https://index.sindonews.com/index/10,SPORTS
"Viktor Axelsen menjadi juara Indonesia Open 2023 usai mengalahkan Anthony Sinisuka Ginting. Namun, dia tetap memberi pujian kepada wakil tuan rumah.",https://index.sindonews.com/index/10,SPORTS
Tim Tszyu menang KO ronde 1 atas Carlos Ocampo untuk mempertahankan sabuk juara interim kelas menengah junior WBO.,https://index.sindonews.com/index/10,SPORTS
"Inggris akan memulai laga keempat penyisihan Grup C Kualifikasi Piala Eropa 2024 dengan menantang Makedonia Utara di Stadion Old Trafford, Selasa (20/6/2023) dini hari WIB.",https://index.sindonews.com/index/10,SPORTS
"Shin Tae-yong mengatakan ingin memperbaiki dua kekurangan usai Timnas Indonesia dikalahkan Argentina dengan skor 0-2 di Stadion Utama Gelora Bung Karno (SUGBK), Senin (19/6/2023).",https://index.sindonews.com/index/10,SPORTS
"Pelatih Argentina, Lionel Scaloni, mengakui timnya mengalami kesulitan saat menghadapi Timnas Indonesia.",https://index.sindonews.com/index/10,SPORTS
Anthony Sinisuka Ginting memperpanjang catatan buruknya kontra Viktor Axelsen menjadi 10 laga tanpa menang. Itu usai takluk 14-21 dan 13-21 di final Indonesia Open 2023.,https://index.sindonews.com/index/10,SPORTS
Ada satu momen yang menjadi perhatian ketika Alejandro Garnacho dibikin ambruk Asnawi Mangkualam.,https://index.sindonews.com/index/10,SPORTS
"Shin Tae-yong memberi pujian terkait mentalitas pemain Timnas Indonesia usai dikalahkan Argentina dengan skor 0-2 pada FIFA Matchday di Stadion Utama Gelora Bung Karno (SUGBK), Senin (19/6/2023).",https://index.sindonews.com/index/10,SPORTS
Cristiano Ronaldo menatap laga ke-200 bersama Portugal. Itu saat nnati melawan Islandia pada lanjutan kualifikasi Piala Eropa 2024.,https://index.sindonews.com/index/10,SPORTS
"Jerman akan melawan Kolombia pada laga persahabatan Rabu (21/6/2023) dini hari. Pelatih, Hansi Flick menegaskan semua pasukannya sudah siap bertanding.",https://index.sindonews.com/index/10,SPORTS
"Rektor Universitas Airlangga (Unair) Prof Mohammad Nasih menjelaskan bahwa dari total 2.672 mahasiswa baru, 33 di antaranya merupakan siswa-siswi lintas jurusan.",https://index.sindonews.com/index/144,EDUKASI
Inter Milan secara resmi merekrut Marcus Thuram. Penyerang berusia 25 tahun tersebut akan menjadi bagian dari Nerazzurri selama lima musim mendatang.,https://index.sindonews.com/index/10,SPORTS
Pol Espargaro menceritakan masa-masa tersulitnya saat mengalami cedera parah yang sejauh ini telah membuatnya absen selama tiga bulan dari panggung MotoGP 2023.,https://index.sindonews.com/index/10,SPORTS
Gregoria Mariska Tunjung mengaku saat ini tengah fokus untuk memperbaiki penampilan di setiap turnamen yang diikutinya.,https://index.sindonews.com/index/10,SPORTS
"Sebanyak 1.529 peserta dari berbagai daerah di Indonesia, mulai dari Aceh hingga Papua, menunjukkan kemampuan terbaik mereka di Audisi Umum PB Djarum 2023.",https://index.sindonews.com/index/10,SPORTS
Timnas Jepang U-17 berhasil meraih gelar juara Piala Asia U-17 2023 setelah mengalahkan Korea Selatan U-17 di partai final.,https://index.sindonews.com/index/10,SPORTS
Rencana pensiun Gianluigi Buffon sepertinya bakal terganggu setelah ada laporan bahwa klub dari Arab Saudi siap memberikan tawaran fantastis untuk penjaga gawang veteran asal Italia.,https://index.sindonews.com/index/10,SPORTS
"ASEAN Sport Day resmi dibuka pada Senin (3/7) berbarengan dengan pelaksanaan Festival Olahraga Rekreasi Nasional (FORNAS) VII 2023 di Kompleks Pemkab Bandung, Soreang, Jawa Barat.",https://index.sindonews.com/index/10,SPORTS
Timnas Putri Indonesia U-19 semakin matang menjelang Piala AFF U-19 2023.,https://index.sindonews.com/index/10,SPORTS
Riqui Puig memperingatkan Lionel Messi soal adaptasi di Amerika Serikat.,https://index.sindonews.com/index/10,SPORTS
"Pebasket muda Indonesia menimba ilmu dan berlatih dengan pelatih ketangkasan individu ternama, Micah Lancaster.",https://index.sindonews.com/index/10,SPORTS
Para atlet yang secara resmi menyandang status ASN di lingkungan Kemenpora tak bisa menyembunyikan perasaan gembira.,https://index.sindonews.com/index/10,SPORTS
Pemain anyar Manchester United Mason Mount bertekad membawa timnya merebut gelar juara pada musim-musim ke depan.,https://index.sindonews.com/index/10,SPORTS
PSSI menaruh harapan besar kepada Indra Sjafri untuk meloloskan Timnas Indonesia U-20 ke Piala Dunia U-20 tahun 2025.,https://index.sindonews.com/index/10,SPORTS
Persija Jakarta dan empat kontestan Liga 1 2023/2024 lainnya tercatat belum melengkapi kuota pemain asingnya.,https://index.sindonews.com/index/10,SPORTS
"Petenis Indonesia, Aldila Sutjiadi bersama mitranya, Miyu Kato dari Jepang sukses melewati pertandingan putaran pertama Wimbledon 2023, Jumat (7/7/2023).",https://index.sindonews.com/index/10,SPORTS
"Kabar tentang kemungkinan kepindahan bintang MotoGP, Marc Marquez, dari Repsol Honda terus bergulir.",https://index.sindonews.com/index/10,SPORTS
Rumor tentang pertarungan antara Tyson Fury dan Francis Ngannou akan segera menemui titik terang.,https://index.sindonews.com/index/10,SPORTS
"Dusan Vlahovic, striker Juventus, dikabarkan akan segera meninggalkan klub raksasa Liga Italia ini pada musim panas ini.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Red Bull Racing, Max Verstappen berhasil menyelesaikan balap F1 GP Inggris 2023, Minggu (9/7/2023) malam WIB, dengan finis terdepan.",https://index.sindonews.com/index/10,SPORTS
Atlet dari Rusia dan Belarusia akan berpartisipasi dalam Asian Games 2023 dengan 3 syarat.,https://index.sindonews.com/index/10,SPORTS
David De Gea resmi meninggalkan Manchester United di bursa transfer musim panas 2023.,https://index.sindonews.com/index/10,SPORTS
"Pelatih Chelsea, Mauricio Pochettino, memberikan tantangan kepada tiga pemain mahal dalam timnya, yaitu Mykhailo Mudryk, Enzo Fernandez, dan Raheem Sterling.",https://index.sindonews.com/index/10,SPORTS
"Pelatih Persebaya Surabaya, Aji Santoso memberikan pujian khusus kepada bek anyarnya dari Serbia, Dusan Stevanovic.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Monster Energy Yamaha, Franco Morbidelli, mengungkapkan bahwa promosinya ke tim pabrikan Yamaha pada akhir musim 2021 tidak pernah menjadi kesalahan",https://index.sindonews.com/index/10,SPORTS
"Drama pertempuran Eimantas Stanionis (14-0, 9KO) dengan Vergil Ortiz Jr (19-0, 19KO) tampaknya sudah berakhir.",https://index.sindonews.com/index/10,SPORTS
"Kepastian itu didapat setelah Macan Kemayoran bermain imbang 0-0 melawan Persikabo 1973 dalam pekan kedua Liga 1 di Stadion Pakansari, Kabupaten Bogor, Minggu (9/7/2023).",https://index.sindonews.com/index/10,SPORTS
"Pembalap uji coba Honda, Stefan Bradl, mengakui bahwa timnya menghadapi kesulitan dalam menyesuaikan dengan agresivitas Marc Marquez.",https://index.sindonews.com/index/10,SPORTS
"Penyerang Brasil, Neymar Jr, telah kembali menjalani sesi latihan bersama Paris Saint-Germain (PSG) setelah absen dalam jangka waktu yang lama karena cedera.",https://index.sindonews.com/index/10,SPORTS
"Drawing Australia Open 2023 resmi dirilis. Apesnya, wakil Indonesia yakni Rinov Rivaldy/PItha Haningtyas Mentari melawa Dejan Ferdinansyah/Gloria Emanuelle Widjaja, harus menjalani perang saudara pada babak pertama",https://index.sindonews.com/index/10,SPORTS
Menteri Pemuda dan Olahraga (Menpora) Ario Bimo Nandito Ariotedjo mendampingi Presiden Joko Widodo meninjau langsung seleksi untuk skuad Timnas Indonesia U-17,https://index.sindonews.com/index/10,SPORTS
"Kalah dari Yordenis Ugas, Keith Thurman memprediksi masa depannya akan menjadi penjaga gerbang neraka tinju berikutnya.",https://index.sindonews.com/index/10,SPORTS
"Business Development Manager, Christian Ronaldo Sitepu, mengatakan bahwa pihaknya telah menyiapkan 3 ribu lembar tiket untuk laga kandang Satria Muda pada game kedua melawan Pelita Jaya di Britama Arena, Sabtu (15/7/2023)",https://index.sindonews.com/index/10,SPORTS
Luca Marini mengaku puas dengan performa tim Mooney VR46 Ducati pada paruh pertama MotoGP 2023. Dia pun berambisi bisa tampil baik pada paruh kedua nanti.,https://index.sindonews.com/index/10,SPORTS
"Rafael Nadal membuat heboh penggemar MotoGP 2023. Betapa tidak, petenis kidal itu memberikan perintah kepada Marc Marquez untuk meninggalkan tim Repsol Honda.",https://index.sindonews.com/index/10,SPORTS
Tim Nasional (Timnas) Putri Indonesia U-19 disikat Thailand Putri U-19 1-7 di semifinal Piala AFF Wanita U-19 2023.,https://index.sindonews.com/index/10,SPORTS
Borneo FC resmi mengakhiri kemitraan dengan Vladimir Vujovic. Pemain berusia 40 tahun itu diketahui sudah memiliki pekerjaan baru usai pamitan bersama Pesut Etam.,https://index.sindonews.com/index/10,SPORTS
"Inter Milan mulai ancang-ancang dengan menyiapkan dua kiper calon pengganti Andre Onana, yang dikabarkan santer bakal hengkang ke Manchester United pada bursa transfer musim panas ini.",https://index.sindonews.com/index/10,SPORTS
Kelompok penggemar LGBT+ Liverpool Kops Outs mengaku prihatin dengan gosip yang menyebut jika Jordan Henderson tengah mempertimbangkan hengkang ke Arab Saudi pada bursa transfer musim panas ini,https://index.sindonews.com/index/10,SPORTS
Casey Stoner menuturkan bahwa keterpurukan yang dialami tim Honda serta Yamaha di ajang MotoGP bukan semata-mata kesalahan kedua tim pabrikan asal Jepang tersebut.,https://index.sindonews.com/index/10,SPORTS
Kesuksesan Francesco Bagnaia dalam tiga tahun belakangan ini membuatnya mulai dibandingkan dengan legenda MotoGP.,https://index.sindonews.com/index/10,SPORTS
Errol Spence Jr menjanjikan pertarungan besar melawan Terence Crawford akan tercatat dalam sejarah tinju dunia yang akan dikenang sepanjang masa.,https://index.sindonews.com/index/10,SPORTS
Pertandingan Liga Futsal Profesional 2023 mempertemukan antara Black Steel Papua dan Fafage Vamos Banua berakhir dengan hasil imbang 1-1 dalam laga yang sengit.,https://index.sindonews.com/index/10,SPORTS
Ketua Umum (Ketum) PSSI Erick Thohir tengah mengkaji hukuman pengurangan poin untuk klub imbas tindakan suporter yang datang menyaksikan tim main di laga tandang pada kompetisi Liga 1 musim ini,https://index.sindonews.com/index/10,SPORTS
Kedatangan Luis Milla ke Persib Bandung pada pertengahan 2022 lalu memang sempat membawa angin segar setelah Robert Rene Alberts membuat Maung Bandung terpuruk dalam tiga laga terakhirnya.,https://index.sindonews.com/index/10,SPORTS
"Emral Abus enggan berkomentar mengenai status Andik Vermansyah di Bhayangkara FC. Menurutnya, ia tidak mengetahui secara detail status penyerang berusia 31 tahun tersebut.",https://index.sindonews.com/index/10,SPORTS
PSSI berupaya agar teknologi Video Assistant Referee (VAR) bisa diterapkan dalam perhelatan Liga 1 pada Februari 2024.,https://index.sindonews.com/index/10,SPORTS
DPP Pemuda Perindo memantau langsung Kejuaraan Kota (Kejurkot) Perbasi Tangerang Selatan U-16.,https://index.sindonews.com/index/10,SPORTS
"Benjamin Mendy lolos dari dakwaan pemerkosaan, setelah dinyatakan tak bersalah oleh pengadilan Chester Crown.",https://index.sindonews.com/index/10,SPORTS
FC Barcelona resmi memulangkan Oriol Romeu ke Camp Nou di bursa transfer musim panas 2023.,https://index.sindonews.com/index/10,SPORTS
"Mantan pemain Manchester United, Wayne Rooney, menilai Arsenal akan kembali bersaing dalam perburuan gelar juara Liga Inggris musim depan.",https://index.sindonews.com/index/10,SPORTS
"FC Rottach Egern bisa dianggap sebagai tim yang sering menjadi bulan-bulanan raksasa Jerman, Bayern Muenchen di sesi pramusim.",https://index.sindonews.com/index/10,SPORTS
"Andik Vermansyah sempat dianggap sebagai Lionel Messi Indonesia, karena memiliki kemampuan luar biasa.",https://index.sindonews.com/index/10,SPORTS
"Menteri Pemuda dan Olahraga (Menpora), Dito Ariotedjo mengaku ada keinginan pembukaan Piala Dunia U-17 2023 berlangsung di Jakarta International Stadium (JIS)",https://index.sindonews.com/index/10,SPORTS
"Pembukaan Pekan Paralimpik Pelajar Nasional (Peparpenas) X/2023 di Palembang Sport and Convention Center (PSCC), berlangsung meriah, Selasa (1/8/2023).",https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia memiliki kesempatan untuk mengejar peringkat FIFA Malaysia jika mampu meraih kemenangan di Piala Dunia 2026 Zona Asia.,https://index.sindonews.com/index/10,SPORTS
"Pelatih Paris Saint Germain (PSG), Luis Enrique, menunjukkan sikap positif meski timnya mengalami kekalahan yang menyakitkan dari Inter Milan dalam pertandingan pramusim.",https://index.sindonews.com/index/10,SPORTS
"Anggota Komite Eksekutif (Exco) PSSI, Arya Sinulingga angkat bicara mengenai penambahan pemain naturalisasi. Ia mengatakan beberapa pemain sedang dalam proses.",https://index.sindonews.com/index/10,SPORTS
"Rekor-rekor baru yang berhasil dicetak dalam Pekan Paralympic Pelajar Nasional (Peparpenas) X/2023 mendapat sambutan gembira dari Menteri Pemuda dan Olahraga (Menpora) RI, Dito Ariotedjo.",https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia U-23 dalam waktu kurang dari dua minggu akan memulai perjuangan mereka di Piala AFF U-23 2023.,https://index.sindonews.com/index/10,SPORTS
"Pebalap andalan tim Ducati Lenovo, Francesco Bagnaia, tengah memusatkan perhatiannya pada paruh kedua musim ini yang akan dimulai dengan gelaran MotoGP Inggris 2023",https://index.sindonews.com/index/10,SPORTS
"Gelandang muda Persib, Beckham Putra Nugraha, sebut timnya belum beruntung saat berhadapan dengan Bali United di Stadion Gelora Bandung Lautan Api (GBLA), Kamis (3/8/2023).",https://index.sindonews.com/index/10,SPORTS
"Unggul FC Malang dan IPC Pelindo bermain imbang 3-3 pada pekan terakhir Liga Futsal Profesional 2023 di GOR POPKI, Cibubur, Jakarta Timur, Sabtu (5/8/2023).",https://index.sindonews.com/index/10,SPORTS
Marcos Sorato selaku pelatih Timnas Futsal Indonesia mengusulkan agar Liga Futsal Profesional (LFP) 2023 digelar dengan format final four guna meningkatkan kualitas kompetisi di Tanah Air.,https://index.sindonews.com/index/10,SPORTS
Peran baru Witan Sulaeman sebagai wingback kiri bersama Persija Jakarta justru menghadirkan stempel baru sebagai raja assist di Liga 1 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Halus FC berbagi poin usai bermain imbang 1-1 melawan GIGA FC pada laga pekan terakhir Liga Futsal Profesional 2022-2023 di GOR POPKI, Cibubur, Jakarta Timur, Minggu (6/8/2023).",https://index.sindonews.com/index/10,SPORTS
"Perkelahian massal pecah setelah Jake Paul mengalahkan Nate Diaz dengan keputusan bulat 97-92, 98-91, 98-91 di American Airlines Center, Minggu (6/8/2023).",https://index.sindonews.com/index/10,SPORTS
"Petinju wanita asal AS, Shadasia Amanda Green merupakan penantang wajib untuk gelar kelas menengah super WBC yang saat ini dikuasai Savannah Marshall.",https://index.sindonews.com/index/10,SPORTS
Banyak kelompok suporter sepak bola Tanah Air yang berharap larangan suporter away di Liga 1 2023/2024 segera dicabut.,https://index.sindonews.com/index/10,SPORTS
"Vice President Operational PT Persib Bandung Bermartabat, Andang Ruhiat mengimbau Bobotoh tidak datang ke Stadion Manahan, Solo.",https://index.sindonews.com/index/10,SPORTS
"Mengapa duel Anthony Joshua vs Dillian Whyte 2 dibatalkan, siapa yang akan dilawan AJ sebagai pengganti?",https://index.sindonews.com/index/10,SPORTS
"Usai peresmian Indonesia Arena, Pengurus Pusat Persatuan Bola Basket Indonesia (PP Perbasi) terlecut untuk lebih memajukan olahraga basket di Tanah Air.",https://index.sindonews.com/index/10,SPORTS
Kontroversi petarung UFC Jake Hadley menderita luka horor dengan menyebut dirinya hampir mati dan melihat Tuhan.,https://index.sindonews.com/index/10,SPORTS
Joan Mir gagal merebut poin pada balapan seri sembilan di MotoGP Inggris 2023. Itu disebabkan lantaran pembalap tim Repsol Honda tersebut mengalami kecelakaan,https://index.sindonews.com/index/10,SPORTS
Masa depan Marco Bezzecchi bersama Mooney VR46 Ducati sepertinya mulai diganggu isu kepindahan ke Pramac Ducati pada MotoGP 2024.,https://index.sindonews.com/index/10,SPORTS
"Jakarta akan menjadi salah satu tuan rumah untuk ajang piala dunia bola basket, FIBA World Cup 2023.",https://index.sindonews.com/index/10,SPORTS
Tim yang dikenal sebagai The Bavarian ini tetap mempertahankan upayanya dengan harapan merayu Tottenham untuk melepaskan Kane.,https://index.sindonews.com/index/10,SPORTS
"Lanjutan kompetisi International Youth Championship (IYC) 2023 menyajikan pertandingan menarik antara Real Madrid U-18 dan Barcelona U-18, yang berlangsung di Stadion I Gusti Ngurah Rai, Denpasar, Bali, Jumat (11/8/2023).",https://index.sindonews.com/index/10,SPORTS
"Persib Bandung memiliki motivasi tinggi menghadapi Barito Putera dalam lanjutan Liga 1 2023/2024 di Stadion Gelora Bandung Lautan Api, Minggu (13/8/2023).",https://index.sindonews.com/index/10,SPORTS
"Juara dunia tinju tiga divisi, Emanuel Navarrete akan bertarung melawan mantan juara dunia dua divisi, Oscar Valdez.",https://index.sindonews.com/index/10,SPORTS
"Transfer Harry Maguire, bek tengah Manchester United, menuju West Ham United, terancam batal.",https://index.sindonews.com/index/10,SPORTS
"Pebulu tangkis Indonesia, Fajar Alfian, dikenal memiliki ikatan persahabatan yang erat dengan sejumlah pesepakbola ternama Tanah Air.",https://index.sindonews.com/index/10,SPORTS
"Kabar mengejutkan datang dari tim nasional Italia. Juru taktik timnas Italia, Roberto Mancini resmi mundur dari jabatannya.",https://index.sindonews.com/index/10,SPORTS
"Pelatih Chelsea, Mauricio Pochettino, berpendapat bahwa timnya seharusnya layak meraih kemenangan melawan Liverpool.",https://index.sindonews.com/index/10,SPORTS
Pertandingan antara Barcelona dan Getafe di pekan pertama Liga Spanyol 2023-2024 berakhir tanpa gol dengan skor 0-0.,https://index.sindonews.com/index/10,SPORTS
"Bintang Paris Saint-Germain, Neymar Jr dikabarkan setuju bergabung dengan klub Arab Saudi, Al Hilal.",https://index.sindonews.com/index/10,SPORTS
"Alex Oxlade-Chamberlain akhirnya bergabung dengan klub Liga Super Turki, Besiktas.",https://index.sindonews.com/index/10,SPORTS
Ini daftar lengkap pemain dan nomor punggung Juventus musim 2023/2024.,https://index.sindonews.com/index/10,SPORTS
Vision+ menggandeng MNC University dan MNC Peduli mengadakan workshop dengan tema Karier di Bidang Teknologi yang digelar dalam rangka Peringatan Hakteknas 2023.,https://index.sindonews.com/index/144,EDUKASI
"Kabar buruk datang dari Gelandang Manchester City, Kevin De Bruyne, yang mengalami cedera serius yang diperkirakan akan membuatnya absen dalam jangka waktu yang cukup lama.",https://index.sindonews.com/index/10,SPORTS
Federasi Futsal Indonesia (FFI) secara resmi telah mengumumkan daftar pemain yang telah dipanggil untuk mengikuti pemusatan latihan (TC) Tim Nasional (Timnas) Futsal Indonesia.,https://index.sindonews.com/index/10,SPORTS
Alycia Baumgardner menegaskan bahwa dirinya tidak menggunakan zat terlarang apa pun dalam kemenangannya atas Christina Linardatou.,https://index.sindonews.com/index/10,SPORTS
"Ketua DPW Partai Perindo DKI Jakarta, Effendi Syahputra menyesalkan adanya aksi pengrusakan beberapa kursi Stadion I Wayan Dipta, Gianyar Bali.",https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia U-23 kalah 1-2 saat melawan Malaysia U-23 pada pertandingan perdana grup Piala AFF U-23 2023.,https://index.sindonews.com/index/10,SPORTS
Ini daftar lengkap pemain Al Hilal musim 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Mohamed Salah mencatatkan namanya sebagai raja gol Liverpool usai mengantarkan The Reds menang 3-1 atas Bournemouth di Stadion Anfield, Sabtu (19/8/2023) malam WIB.",https://index.sindonews.com/index/10,SPORTS
Liverpool memetik kemenangan pertamanya di Liga Inggris 2023/2024.,https://index.sindonews.com/index/10,SPORTS
Manchester United menghadirkan rapor merah saat dikalahkan Tottenham Hotspur pada laga pekan kedua Liga Inggris 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Pelatih Persis Solo Leonardo Medina memberikan anak asuhnya libur dua hari seusai menggulung Bali United dengan skor 3-1 pada laga lanjutan Liga 1 2023/2024, Sabtu (19/8/2023) malam WIB.",https://index.sindonews.com/index/10,SPORTS
Maruarar Sirait memuji kepemimpinan Menteri Badan Usaha Milik Negara (BUMN) yang juga Ketua Persatuan Sepak Bola Seluruh Indonesia (PSSI) Erick Thohir dalam memimpin organisasi.,https://index.sindonews.com/index/10,SPORTS
"Pelatih tim nasional Prancis, Didier Deschamps memastikan Liverpool kehilangan Ibrahima Konate.",https://index.sindonews.com/index/10,SPORTS
"Penggawa PSIS Semarang, Gali Freitas tampaknya benar-benar dibutuhkan tim nasional Timor Leste U-23 dalam mengarungi Kualifikasi Piala Asia U-23 2024.",https://index.sindonews.com/index/10,SPORTS
"Winger Persebaya Surabaya, Sho Yamamoto bertekad untuk kembali membobol gawang Borneo FC dalam pertandingan pekan ke-11 Liga 1 2023/2024.",https://index.sindonews.com/index/10,SPORTS
Beasiswa Lembaga Pengelola Dana Pendidikan (LPDP) menjadi incaran mahasiswa melanjutkan studi.Ini persentase sebaran penerima beasiswa LPDP di luar negeri.,https://index.sindonews.com/index/144,EDUKASI
Beasiswa Lembaga Pengelola Dana Pendidikan (LPDP) selama ini menjadi banyak incaran mahasiswa baik untuk kuliah di dalam negeri maupun luar negeri.,https://index.sindonews.com/index/144,EDUKASI
Indonesia Arena sepertinya menjadi tempat terbaik bagi Hamed Haddadi memutuskan pensiun dari tim nasional basket Iran. Keputusan itu diambil usai mengawal negaranya di Grup P FIBA World Cup 2023.,https://index.sindonews.com/index/10,SPORTS
Juan Mata resmi bergabung dengan Vissel Kobe. Informasi tersebut diketahui dari laman Twitter resmi klub.,https://index.sindonews.com/index/10,SPORTS
"Ginanjar Wahyu, pemain Arema FC, mengungkapkan kesulitan yang dia hadapi saat kembali bermain untuk klub setelah menyelesaikan pendidikan kepolisian.",https://index.sindonews.com/index/10,SPORTS
"Tunggal putri Indonesia, Putri Kusuma Wardani, akan menghadapi tantangan berat di babak pertama China Open 2023",https://index.sindonews.com/index/10,SPORTS
"Pembalap Mercedes, Lewis Hamilton terlibat senggolan dengan Oscar Piastri dalam F1 GP Italia 2023 di Sirkuit Monza.",https://index.sindonews.com/index/10,SPORTS
"Gregoria Mariska Tunjung menuturkan penyebab kegagalannya melaju ke babak kedua China Open 2023 usai dikalahkan Thuy Linh Nguyen dengan dua game langsung 15-21, 14-21 di Olympic Sports Center Gymnasium, Selasa (5/9/2023).",https://index.sindonews.com/index/10,SPORTS
"Sergio Ramos resmi kembali bergabung Sevilla, setelah menolak tawaran gaji yang lebih menggiurkan dari klub Arab Saudi.",https://index.sindonews.com/index/10,SPORTS
Marc Marquez sangat antusias menyambut MotoGP San Marino 2023. Balapan seri 12 itu bakal dijadikan sebagai ajang untuk menguji performa RC213V Honda.,https://index.sindonews.com/index/10,SPORTS
"Francesco Bagnaia sudah terbang ke Italia. Namun belum diketahui secara pasti apakah pembalap Ducati Lenovo itu bakal membalap di MotoGP San Marino 2023, akhir pekan ini.",https://index.sindonews.com/index/10,SPORTS
"Fabio Cannavaro memberikan kritik kepada Roberto Mancini. Pasalnya, Roberto Mancini memilih mundur sebagai pelatih Timnas Italia diwaktu yang kurang tepat.",https://index.sindonews.com/index/10,SPORTS
"Mantan penggawa Manchester City dan tim nasional Spanyol, David Silva menilai bahwa hanya Arsenal yang saat ini bisa menyaingi Manchester City.",https://index.sindonews.com/index/10,SPORTS
Marc Marquez mencurahkan isi hatinya tentang penampilannya di MotoGP 2023. Dia mengakui bahwa dirinya sangat menderita menjalani balapan musim ini.,https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia berhasil mengalahkan Turkmenistan dengan skor 2-0 di FIFA Matchday 8 September 2023. Kemenangan ini mendongkrak posisi Merah Putih di ranking FIFA.,https://index.sindonews.com/index/10,SPORTS
